INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/01/04', '39489959', '21127581248', 530.000000, 540.000000, 528.000000, 536.000000, 6.000000, '33316')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/04', '5755339', '489165380', 85.200000, 85.600000, 84.500000, 85.100000, 0.400000, '2494')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/05', '7378035', '623276739', 84.700000, 85.000000, 83.900000, 84.900000, -0.200000, '4333')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/08', '8512157', '726864754', 85.300000, 85.900000, 85.100000, 85.700000, 0.800000, '4803')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/09', '9688064', '826977453', 85.800000, 85.900000, 84.900000, 85.800000, 0.100000, '4273')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/10', '8918228', '762731279', 85.700000, 86.500000, 85.100000, 85.200000, -0.600000, '4135')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/11', '11266865', '961523518', 85.500000, 85.700000, 85.100000, 85.300000, 0.100000, '3590')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/12', '5968519', '513092458', 85.700000, 86.400000, 85.400000, 86.000000, 0.700000, '2494')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/15', '6698115', '575818098', 86.200000, 86.500000, 85.700000, 85.900000, -0.100000, '3279')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/16', '7258545', '622426891', 85.900000, 85.900000, 85.400000, 85.900000, 0.000000, '2423')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/17', '13546988', '1153342386', 85.600000, 85.800000, 84.800000, 85.600000, -0.300000, '7990')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/18', '6912231', '591211447', 85.200000, 86.100000, 85.000000, 86.000000, 0.400000, '3267')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/19', '8740365', '745481738', 86.100000, 86.300000, 84.800000, 85.000000, -1.000000, '3131')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/22', '6119050', '521627543', 85.300000, 85.700000, 84.900000, 85.500000, 0.500000, '2340')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/23', '5644321', '482474015', 85.500000, 85.800000, 85.000000, 85.600000, 0.100000, '2470')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/24', '6001325', '516780170', 86.000000, 86.500000, 85.500000, 86.400000, 0.800000, '3191')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/25', '4746953', '409073978', 86.300000, 86.400000, 85.800000, 86.300000, -0.100000, '3278')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/26', '13815631', '1167715017', 85.700000, 85.700000, 84.000000, 84.000000, -2.300000, '7702')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/29', '7735832', '641490843', 83.000000, 83.500000, 82.500000, 82.700000, -1.300000, '4733')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/11/30', '23947529', '1983068342', 82.600000, 83.800000, 82.500000, 82.500000, -0.200000, '5653')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/01', '4413764', '366955926', 82.000000, 83.800000, 82.000000, 83.500000, 1.000000, '2481')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/02', '4511304', '377263202', 83.100000, 84.000000, 83.000000, 83.800000, 0.300000, '2317')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/03', '5438844', '455325845', 83.600000, 84.000000, 83.200000, 83.600000, -0.200000, '2652')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/06', '6085677', '509002556', 83.200000, 84.200000, 82.700000, 84.200000, 0.600000, '2319')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/07', '7302049', '614476168', 84.400000, 84.700000, 83.500000, 84.700000, 0.500000, '2730')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/08', '7386556', '626948859', 85.000000, 85.200000, 84.600000, 84.600000, -0.100000, '2938')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/09', '5486560', '463966054', 84.500000, 85.000000, 84.200000, 84.800000, 0.200000, '2660')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/10', '3253781', '275024190', 84.500000, 84.900000, 84.300000, 84.400000, -0.400000, '2204')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/13', '7261058', '607232439', 84.500000, 84.700000, 83.300000, 83.300000, -1.100000, '3586')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/14', '5944876', '493951655', 83.200000, 83.700000, 82.800000, 83.000000, -0.300000, '2755')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/15', '6655909', '554243913', 83.500000, 83.800000, 82.800000, 83.800000, 0.800000, '3388')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/16', '10972906', '911387043', 83.800000, 84.300000, 82.500000, 82.700000, -1.100000, '6485')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/17', '10330466', '868153495', 82.700000, 84.300000, 82.700000, 84.300000, 1.600000, '4799')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/20', '5209434', '437120419', 83.700000, 84.700000, 83.500000, 83.800000, -0.500000, '5372')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/21', '6147403', '519867607', 83.700000, 85.000000, 83.700000, 84.400000, 0.600000, '3332')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/22', '3842170', '325116147', 84.600000, 85.000000, 84.200000, 84.800000, 0.400000, '1707')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/23', '4150377', '353085283', 85.000000, 85.400000, 84.700000, 85.400000, 0.600000, '2255')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/24', '4649721', '397939313', 85.500000, 85.900000, 85.200000, 85.900000, 0.500000, '2623')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/27', '3761209', '322861892', 85.800000, 86.100000, 85.500000, 85.900000, 0.000000, '2731')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/28', '4636902', '398007212', 85.900000, 86.200000, 85.500000, 86.000000, 0.100000, '2799')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/29', '4136417', '355571551', 86.200000, 86.300000, 85.700000, 86.000000, 0.000000, '2751')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2021/12/30', '5477453', '469737517', 86.000000, 86.200000, 85.400000, 85.400000, -0.600000, '2558')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/03', '6299280', '542510104', 85.900000, 86.600000, 85.600000, 86.300000, 0.900000, '3291')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/04', '5712683', '491207323', 86.000000, 86.500000, 85.700000, 86.200000, -0.100000, '3738')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/05', '4894852', '420356267', 85.800000, 86.100000, 85.500000, 86.100000, -0.100000, '2384')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/06', '7407421', '637567893', 86.000000, 86.400000, 85.900000, 86.100000, 0.000000, '2691')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/07', '7826123', '676795706', 86.500000, 86.900000, 86.100000, 86.500000, 0.400000, '4038')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/10', '5299730', '459426023', 86.500000, 86.900000, 86.300000, 86.900000, 0.400000, '3893')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/11', '8913023', '775246380', 87.000000, 87.200000, 86.500000, 87.100000, 0.200000, '4046')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/12', '9642188', '848178661', 87.500000, 88.400000, 87.400000, 88.400000, 1.300000, '5316')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/13', '6591296', '583166866', 88.100000, 88.700000, 88.000000, 88.700000, 0.300000, '4915')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/14', '8648755', '758438927', 88.300000, 88.500000, 86.900000, 87.700000, -1.000000, '7294')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/17', '3025710', '264505640', 87.800000, 87.900000, 87.100000, 87.500000, -0.200000, '1852')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/18', '4995515', '437852402', 87.900000, 88.000000, 87.300000, 87.400000, -0.100000, '3720')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/19', '6265996', '548150512', 87.400000, 87.900000, 87.200000, 87.400000, 0.000000, '4706')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/20', '6902273', '604160414', 87.500000, 88.000000, 87.200000, 87.400000, 0.000000, '2696')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/21', '9658763', '836342404', 87.200000, 87.600000, 86.000000, 86.400000, -1.000000, '6148')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/24', '5910020', '512317609', 86.500000, 87.000000, 86.300000, 87.000000, 0.600000, '2726')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/25', '14772102', '1260083473', 86.000000, 86.100000, 84.900000, 85.500000, -1.500000, '6795')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/01/26', '7756988', '669625680', 85.500000, 86.600000, 85.400000, 86.400000, 0.900000, '5011')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/07', '17637484', '1563017151', 86.300000, 89.500000, 86.100000, 89.500000, 3.100000, '8771')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/08', '9488618', '843889770', 89.800000, 89.900000, 88.600000, 88.600000, -0.900000, '9509')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/09', '4554588', '404551001', 88.300000, 89.200000, 88.100000, 89.200000, 0.600000, '3766')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/10', '6638444', '587189389', 89.000000, 89.000000, 88.100000, 88.600000, -0.600000, '7625')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/11', '6668541', '590322552', 88.400000, 88.900000, 87.900000, 88.800000, 0.200000, '4549')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/14', '8158411', '716573705', 88.600000, 88.600000, 87.000000, 88.400000, -0.400000, '7695')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/15', '7607620', '667990703', 88.500000, 88.500000, 87.400000, 87.400000, -1.000000, '7291')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/16', '8966671', '790479426', 88.400000, 88.900000, 87.200000, 88.800000, 1.400000, '6009')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/17', '7803722', '692919313', 89.000000, 89.200000, 88.200000, 88.700000, -0.100000, '3538')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/18', '9014484', '802774834', 88.900000, 89.300000, 88.500000, 89.100000, 0.400000, '5540')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/21', '5189117', '461108083', 88.500000, 89.300000, 88.300000, 89.100000, 0.000000, '3004')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/22', '9473556', '832681826', 88.500000, 88.800000, 87.500000, 88.200000, -0.900000, '8451')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/23', '5403534', '478279074', 88.300000, 88.900000, 88.100000, 88.600000, 0.400000, '2821')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/24', '13445777', '1175348737', 87.600000, 88.000000, 87.000000, 87.100000, -1.500000, '7119')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/02/25', '12713104', '1108265093', 87.300000, 87.800000, 86.200000, 87.700000, 0.600000, '5780')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/01', '13013531', '1163818585', 88.900000, 90.000000, 88.200000, 90.000000, 2.300000, '6221')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/02', '11005540', '994223287', 90.100000, 91.000000, 89.500000, 90.500000, 0.500000, '6391')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/03', '7264938', '661103729', 90.600000, 91.500000, 90.300000, 91.200000, 0.700000, '5104')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/04', '6994175', '631345161', 89.600000, 90.800000, 89.100000, 90.700000, -0.500000, '4056')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/07', '11383671', '1006018507', 89.200000, 89.800000, 87.600000, 88.400000, -2.300000, '13152')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/08', '10378118', '905495996', 88.400000, 89.000000, 86.600000, 86.600000, -1.800000, '12106')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/09', '7920416', '696755206', 87.700000, 88.400000, 87.400000, 88.000000, 1.400000, '5239')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/10', '9506714', '849497565', 88.600000, 89.800000, 88.400000, 89.600000, 1.600000, '6048')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/11', '10568880', '950167565', 90.400000, 90.400000, 89.400000, 89.800000, 0.200000, '8299')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/14', '15116588', '1378847256', 91.700000, 91.800000, 90.600000, 91.200000, 1.400000, '8483')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/15', '8929915', '812267399', 91.000000, 91.500000, 90.500000, 90.800000, -0.400000, '4667')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/16', '10625442', '968684762', 91.000000, 91.600000, 90.700000, 91.500000, 0.700000, '7266')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/17', '14355884', '1319919635', 92.500000, 92.800000, 91.300000, 91.900000, 0.400000, '9216')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/18', '17502179', '1605911206', 91.700000, 92.800000, 91.300000, 91.300000, -0.600000, '6007')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/21', '6118081', '563341475', 91.400000, 92.400000, 91.400000, 92.100000, 0.800000, '4053')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/22', '6673340', '614464602', 92.100000, 92.400000, 91.800000, 92.400000, 0.300000, '2810')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/23', '6714522', '621062533', 92.200000, 92.800000, 92.000000, 92.500000, 0.100000, '4085')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/24', '4592633', '423133190', 92.000000, 92.500000, 91.800000, 92.400000, -0.100000, '3206')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/25', '4255925', '392080304', 91.700000, 92.500000, 91.600000, 92.400000, 0.000000, '2878')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/28', '5042428', '463174671', 91.300000, 92.300000, 91.100000, 92.200000, -0.200000, '4568')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/29', '6866212', '633458823', 91.900000, 92.600000, 91.600000, 92.500000, 0.300000, '6254')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/30', '11933651', '1112794044', 92.600000, 93.500000, 92.500000, 93.500000, 1.000000, '9837')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/03/31', '6728100', '627335032', 93.500000, 93.800000, 93.000000, 93.200000, -0.300000, '3377')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/01', '6506590', '604539150', 92.100000, 93.500000, 91.700000, 93.500000, 0.300000, '3509')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/06', '7539534', '700268449', 92.700000, 93.600000, 92.000000, 93.600000, 0.100000, '6896')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/07', '9691609', '905203071', 93.000000, 94.000000, 92.600000, 93.100000, -0.500000, '4363')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/08', '4837045', '450442745', 93.100000, 93.800000, 92.600000, 93.400000, 0.300000, '4085')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/11', '6191410', '572168171', 92.700000, 93.300000, 91.900000, 92.100000, -1.300000, '6209')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/12', '10389028', '945830083', 91.500000, 92.000000, 90.500000, 91.300000, -0.800000, '8080')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/13', '11650052', '1053808736', 90.700000, 91.200000, 89.800000, 90.400000, -0.900000, '10045')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/14', '11693888', '1048551699', 90.200000, 90.300000, 89.400000, 89.700000, -0.700000, '6130')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/15', '7676038', '683290719', 89.500000, 89.600000, 88.700000, 88.800000, -0.900000, '5101')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/18', '9280694', '815364566', 88.100000, 88.400000, 87.400000, 87.800000, -1.000000, '6861')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/19', '9755924', '860587517', 88.300000, 88.800000, 88.000000, 88.000000, 0.200000, '4040')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/20', '9378308', '828440617', 88.000000, 88.900000, 87.800000, 88.700000, 0.700000, '4055')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/21', '6510850', '576373026', 88.800000, 88.900000, 88.300000, 88.300000, -0.400000, '2735')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/22', '8142220', '714667218', 88.100000, 88.100000, 87.600000, 87.600000, -0.700000, '4145')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/25', '12236625', '1052763081', 86.700000, 86.900000, 85.600000, 85.900000, -1.700000, '7760')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/26', '8317388', '717263124', 86.000000, 86.500000, 86.000000, 86.300000, 0.400000, '4383')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/27', '8182396', '697488955', 85.700000, 85.700000, 85.000000, 85.100000, -1.200000, '5333')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/28', '8265631', '705764663', 85.400000, 85.800000, 85.200000, 85.500000, 0.400000, '3705')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/04/29', '7321232', '631992865', 85.500000, 86.800000, 85.500000, 86.700000, 1.200000, '2912')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/03', '5355831', '462989159', 87.000000, 87.100000, 86.000000, 86.500000, -0.200000, '3155')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/04', '5175695', '448259960', 86.600000, 86.800000, 86.500000, 86.600000, 0.100000, '2209')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/05', '6354600', '552528330', 87.100000, 87.300000, 86.600000, 87.100000, 0.500000, '4039')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/06', '7851775', '676299760', 86.000000, 86.600000, 85.700000, 86.600000, -0.500000, '4447')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/09', '8508351', '721871639', 84.600000, 85.200000, 84.400000, 84.700000, -1.900000, '4034')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/10', '9328090', '785888020', 84.600000, 84.700000, 83.900000, 84.400000, -0.300000, '4491')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/11', '7624214', '640997951', 83.900000, 84.400000, 83.700000, 84.400000, 0.000000, '4114')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/12', '9829389', '815725776', 84.000000, 84.000000, 82.100000, 82.100000, -2.300000, '7203')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/13', '12540075', '1027286917', 82.700000, 82.700000, 81.500000, 82.000000, -0.100000, '6207')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/16', '10305527', '839848188', 82.600000, 82.600000, 81.000000, 81.200000, -0.800000, '5929')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/17', '12570027', '1018933755', 81.500000, 81.600000, 80.800000, 81.300000, 0.100000, '6818')
